iso_code,Country,Date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k
KGZ,Kyrgyzstan,3/19/2020,3,3,0,0,0.46,0.46,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/20/2020,6,3,0,0,0.92,0.46,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/21/2020,6,0,0,0,0.92,0,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/22/2020,14,8,0,0,2.146,1.226,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/23/2020,14,0,0,0,2.146,0,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/24/2020,16,2,0,0,2.452,0.307,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/25/2020,42,26,0,0,6.438,3.985,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/26/2020,44,2,0,0,6.744,0.307,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/27/2020,44,0,0,0,6.744,0,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/28/2020,58,14,0,0,8.89,2.146,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/29/2020,84,26,0,0,12.875,3.985,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/30/2020,84,0,0,0,12.875,0,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,3/31/2020,84,0,0,0,12.875,0,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/1/2020,107,23,0,0,16.401,3.525,0,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/2/2020,112,5,1,1,17.167,0.766,0.153,0.153,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/3/2020,125,13,1,0,19.159,1.993,0.153,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/4/2020,144,19,1,0,22.072,2.912,0.153,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/5/2020,144,0,1,0,22.072,0,0.153,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/6/2020,216,72,4,3,33.108,11.036,0.613,0.46,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/7/2020,228,12,4,0,34.947,1.839,0.613,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/8/2020,270,42,4,0,41.384,6.438,0.613,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/9/2020,280,10,4,0,42.917,1.533,0.613,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/10/2020,298,18,5,1,45.676,2.759,0.766,0.153,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/11/2020,339,41,5,0,51.96,6.284,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/12/2020,377,38,5,0,57.785,5.824,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/13/2020,419,42,5,0,64.223,6.438,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/14/2020,430,11,5,0,65.909,1.686,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/15/2020,449,19,5,0,68.821,2.912,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/16/2020,466,17,5,0,71.426,2.606,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/17/2020,489,23,5,0,74.952,3.525,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/18/2020,506,17,5,0,77.558,2.606,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/19/2020,554,48,5,0,84.915,7.357,0.766,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/20/2020,568,14,7,2,87.061,2.146,1.073,0.307,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/21/2020,590,22,7,0,90.433,3.372,1.073,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/22/2020,612,22,7,0,93.805,3.372,1.073,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/23/2020,631,19,8,1,96.717,2.912,1.226,0.153,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/24/2020,656,25,8,0,100.549,3.832,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/25/2020,665,9,8,0,101.928,1.379,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/26/2020,682,17,8,0,104.534,2.606,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/27/2020,695,13,8,0,106.527,1.993,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/28/2020,708,13,8,0,108.519,1.993,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/29/2020,729,21,8,0,111.738,3.219,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,4/30/2020,746,17,8,0,114.344,2.606,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/1/2020,746,0,8,0,114.344,0,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/2/2020,769,23,8,0,117.869,3.525,1.226,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/3/2020,795,26,10,2,121.854,3.985,1.533,0.307,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/4/2020,830,35,10,0,127.219,5.365,1.533,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/5/2020,843,13,11,1,129.211,1.993,1.686,0.153,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/6/2020,871,28,12,1,133.503,4.292,1.839,0.153,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/7/2020,895,24,12,0,137.182,3.679,1.839,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/8/2020,906,11,12,0,138.868,1.686,1.839,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/9/2020,931,25,12,0,142.7,3.832,1.839,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KGZ,Kyrgyzstan,5/10/2020,1002,71,12,0,153.582,10.883,1.839,0,,,,,,6524191,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5
KHM,Cambodia,12/31/2019,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/1/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/2/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/3/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/4/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/5/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/6/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/7/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/8/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/9/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/10/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/11/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/12/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/13/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/14/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/15/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/16/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/17/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/18/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/19/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/20/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/21/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/22/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/23/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/24/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/25/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/26/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/27/2020,0,0,0,0,0,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/28/2020,1,1,0,0,0.06,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/29/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/30/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,1/31/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/1/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/2/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/3/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/4/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/5/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/6/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/7/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/8/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/9/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/10/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/11/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/12/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/13/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/14/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/15/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/16/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/17/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/18/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/19/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/20/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/21/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/22/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/23/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/24/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/25/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/26/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/27/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/28/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,2/29/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/1/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/2/2020,1,0,0,0,0.06,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/8/2020,2,1,0,0,0.12,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/12/2020,3,1,0,0,0.179,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/13/2020,5,2,0,0,0.299,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/15/2020,7,2,0,0,0.419,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/16/2020,12,5,0,0,0.718,0.299,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/17/2020,24,12,0,0,1.435,0.718,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/18/2020,24,0,0,0,1.435,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/19/2020,24,0,0,0,1.435,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/20/2020,24,0,0,0,1.435,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/21/2020,47,23,0,0,2.811,1.376,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/22/2020,51,4,0,0,3.05,0.239,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/23/2020,86,35,0,0,5.144,2.093,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/24/2020,87,1,0,0,5.204,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/25/2020,91,4,0,0,5.443,0.239,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/26/2020,96,5,0,0,5.742,0.299,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/27/2020,98,2,0,0,5.862,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/28/2020,102,4,0,0,6.101,0.239,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/29/2020,103,1,0,0,6.161,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/30/2020,107,4,0,0,6.4,0.239,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,3/31/2020,109,2,0,0,6.52,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/1/2020,109,0,0,0,6.52,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/2/2020,110,1,0,0,6.579,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/3/2020,114,4,0,0,6.819,0.239,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/4/2020,114,0,0,0,6.819,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/5/2020,114,0,0,0,6.819,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/6/2020,114,0,0,0,6.819,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/7/2020,115,1,0,0,6.878,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/8/2020,117,2,0,0,6.998,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/9/2020,118,1,0,0,7.058,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/10/2020,119,1,0,0,7.118,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/11/2020,120,1,0,0,7.177,0.06,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/12/2020,122,2,0,0,7.297,0.12,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/13/2020,122,0,0,0,7.297,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
KHM,Cambodia,4/14/2020,122,0,0,0,7.297,0,0,0,,,,,,16718971,90.672,25.6,4.412,2.385,3645.07,,270.892,4,2,33.7,66.229,0.8
